Market Code	Order Date	SAP Account Code	Quantity	Product Code
PT	04/02/2020	1001	0	10060
PT	27/02/2020	1001	0	10121
PT	18/03/2019	1001	0	10060
PT	20/03/2019	1001	0	10060
PT	03/01/2019	1001	0	10199
PT	14/02/2019	1001	0	10199
PT	06/03/2019	1001	0	10199
PT	29/01/2019	1001	0	10199
PT	21/01/2020	1001	0	10199
PT	22/01/2020	1001	0	10181
PT	28/02/2020	1001	0	10181
PT	04/03/2019	1001	0	10181
PT	04/02/2019	1001	0	10181
PT	17/02/2020	1001	0	10181
PT	11/01/2019	1001	0	10121
PT	14/01/2019	1001	0	10121
PT	28/01/2019	1001	0	10121
PT	30/01/2019	1001	0	10166
PT	09/01/2020	1001	0	10166
PT	20/01/2020	1001	0	10121
PT	21/01/2020	1001	0	10122
PT	24/01/2020	1001	0	10121
PT	05/02/2019	1001	0	10122
PT	20/02/2019	1001	0	10122
PT	20/02/2020	1001	0	10121
PT	21/02/2020	1001	0	10121
PT	15/03/2019	1001	0	10132
PT	26/03/2019	1001	0	10122
PT	25/01/2019	1001	0	10121
PT	17/01/2020	1001	0	10121
PT	12/02/2019	1001	0	10121
PT	13/02/2019	1001	0	10166
PT	26/02/2019	1001	0	10166
PT	10/02/2020	1001	0	10121
PT	11/02/2020	1001	0	10166
PT	13/02/2020	1001	0	10121
PT	14/02/2020	1001	0	10121
PT	18/02/2020	1001	0	10122
PT	06/03/2019	1001	0	10166
PT	08/03/2019	1001	0	10132
PT	22/03/2019	1001	0	10132
PT	25/03/2019	1001	0	10121
PT	19/02/2020	1001	0	10060
PT	07/01/2020	1001	0	10121
PT	08/02/2019	1001	0	10060
PT	21/02/2019	1001	0	10060
PT	29/01/2020	1001	0	10199
PT	19/02/2020	1001	0	10199
PT	06/02/2020	1001	0	10181
PT	18/03/2019	1001	0	10182
PT	27/02/2019	1001	0	10181
PT	21/02/2020	1001	0	10181
PT	02/01/2019	1001	0	10166
PT	21/01/2019	1001	0	10121
PT	03/01/2020	1001	0	10121
PT	14/01/2020	1001	0	10121
PT	23/01/2020	1001	0	10121
PT	04/02/2020	1001	0	10121
PT	05/02/2020	1001	0	10121
PT	19/02/2020	1001	0	10166
PT	07/03/2019	1001	0	10181
PT	20/03/2019	1001	0	10132
PT	29/03/2019	1001	0	10122
PT	30/01/2019	1001	0	10121
PT	09/01/2020	1001	0	10122
PT	21/01/2020	1001	0	10121
PT	08/02/2019	1001	0	10181
PT	13/02/2019	1001	0	10181
PT	20/02/2019	1001	0	10181
PT	27/03/2019	1001	0	10182
PT	03/01/2020	1001	0	10181
PT	06/02/2019	1001	0	10181
PT	04/02/2020	1001	0	10181
PT	19/03/2019	1001	0	10182
PT	21/02/2019	1001	0	10122
PT	28/02/2019	1001	0	10121
PT	11/02/2020	1001	0	10121
PT	06/03/2019	1001	0	10132
PT	02/01/2019	1001	0	10122
PT	19/02/2020	1001	0	10122
PT	29/03/2019	1001	0	10121
PT	26/02/2019	1001	0	10181
PT	11/02/2020	1001	0	10181
PT	21/02/2019	1001	0	10121
PT	02/01/2019	1001	0	10199
PT	02/01/2019	1001	0	10181
PT	09/03/2020	1001	0	10023
PT	10/03/2020	1001	0	10059
PT	16/03/2020	1001	0	10023
PT	18/03/2020	1001	0	10023
PT	03/03/2020	1001	0	10059
PT	04/03/2020	1001	0	10059
PT	06/03/2020	1001	0	10023
PT	17/03/2020	1001	0	10059
PT	18/03/2020	1001	0	10062
PT	19/03/2020	1001	0	10059
PT	23/03/2020	1001	0	10059
PT	16/03/2020	1001	0	10060
PT	18/03/2020	1001	0	10060
PT	09/03/2020	1001	0	10060
PT	02/03/2020	1001	0	10023
PT	05/03/2020	1001	0	10062
PT	11/03/2020	1001	0	10023
PT	12/03/2020	1001	0	10023
PT	13/03/2020	1001	0	10023
PT	30/03/2020	1001	0	10062
PT	31/03/2020	1001	0	10060
PT	10/03/2020	1001	0	10023
PT	06/03/2020	1001	0	10166
PT	16/03/2020	1001	0	10166
PT	18/03/2020	1001	0	10121
PT	19/03/2020	1001	0	10060
PT	23/03/2020	1001	0	10060
PT	02/03/2020	1001	0	10060
PT	12/03/2020	1001	0	10060
PT	13/03/2020	1001	0	10060
PT	31/03/2020	1001	0	10121
PT	17/03/2020	1001	0	10121
PT	30/03/2020	1001	0	10122
