Market Code	Order Date	SAP Account Code	Quantity	Product Code
AT	08/02/2019	1001	0	11445
AT	08/03/2019	1001	0	11445
AT	13/03/2019	1001	0	11448
AT	07/02/2020	1001	0	11435
AT	13/03/2019	1001	0	11449
AT	11/01/2019	1001	0	11450
AT	11/01/2019	1001	0	11444
AT	08/02/2019	1001	0	11451
AT	08/03/2019	1001	0	11450
AT	13/03/2019	1001	0	11452
AT	07/02/2020	1001	0	11439
AT	13/03/2019	1001	0	11453
AT	08/02/2019	1001	0	11453
AT	07/02/2020	1001	0	11454
AT	07/02/2020	1001	0	11441
AT	07/02/2020	1001	0	11444
AT	07/02/2020	1001	0	11455
AT	06/03/2020	1001	0	11436
AT	12/03/2020	1001	0	11436
AT	20/03/2020	1001	0	11436
AT	20/03/2020	1001	0	11456
AT	20/03/2020	1001	0	11457
AT	27/03/2020	1001	0	11439
AT	20/03/2020	1001	0	11453
AT	20/03/2020	1001	0	11458
AT	02/01/2019	1001	0	11517
AT	14/01/2019	1001	0	11517
AT	24/01/2019	1001	0	11517
AT	06/01/2020	1001	0	11517
AT	20/01/2020	1001	0	11518
AT	23/01/2020	1001	0	11519
AT	30/01/2020	1001	0	11519
AT	04/02/2019	1001	0	11517
AT	11/02/2019	1001	0	11517
AT	21/02/2019	1001	0	11517
AT	25/02/2019	1001	0	11517
AT	28/02/2019	1001	0	11518
AT	03/02/2020	1001	0	11518
AT	06/02/2020	1001	0	11519
AT	13/02/2020	1001	0	11517
AT	13/02/2020	1001	0	11518
AT	24/02/2020	1001	0	11517
AT	24/02/2020	1001	0	11518
AT	04/03/2019	1001	0	11518
AT	07/03/2019	1001	0	11517
AT	07/03/2019	1001	0	11518
AT	11/03/2019	1001	0	11518
AT	14/03/2019	1001	0	11518
AT	18/03/2019	1001	0	11517
AT	18/03/2019	1001	0	11518
AT	21/03/2019	1001	0	11518
AT	25/03/2019	1001	0	11518
AT	28/03/2019	1001	0	11517
AT	10/01/2019	1001	0	11517
AT	21/01/2019	1001	0	11517
AT	31/01/2019	1001	0	11517
AT	02/01/2020	1001	0	11518
AT	13/01/2020	1001	0	11520
AT	20/01/2020	1001	0	11517
AT	23/01/2020	1001	0	11518
AT	27/01/2020	1001	0	11517
AT	27/01/2020	1001	0	11518
AT	07/02/2019	1001	0	11517
AT	18/02/2019	1001	0	11517
AT	03/02/2020	1001	0	11517
AT	06/02/2020	1001	0	11518
AT	10/02/2020	1001	0	11517
AT	17/02/2020	1001	0	11518
AT	20/02/2020	1001	0	11517
AT	27/02/2020	1001	0	11518
AT	04/03/2019	1001	0	11517
AT	14/03/2019	1001	0	11517
AT	25/03/2019	1001	0	11517
AT	28/03/2019	1001	0	11518
AT	02/01/2019	1001	0	11521
AT	07/01/2019	1001	0	11519
AT	07/01/2019	1001	0	11521
AT	10/01/2019	1001	0	11521
AT	14/01/2019	1001	0	11521
AT	17/01/2019	1001	0	11519
AT	17/01/2019	1001	0	11521
AT	21/01/2019	1001	0	11521
AT	24/01/2019	1001	0	11521
AT	28/01/2019	1001	0	11519
AT	28/01/2019	1001	0	11521
AT	31/01/2019	1001	0	11521
AT	02/01/2020	1001	0	11522
AT	09/01/2020	1001	0	11520
AT	09/01/2020	1001	0	11521
AT	13/01/2020	1001	0	11522
AT	13/01/2020	1001	0	11521
AT	16/01/2020	1001	0	11520
AT	30/01/2020	1001	0	11521
AT	04/02/2019	1001	0	11521
AT	07/02/2019	1001	0	11521
AT	11/02/2019	1001	0	11521
AT	14/02/2019	1001	0	11519
AT	14/02/2019	1001	0	11521
AT	18/02/2019	1001	0	11521
AT	21/02/2019	1001	0	11519
AT	21/02/2019	1001	0	11521
AT	28/02/2019	1001	0	11519
AT	10/02/2020	1001	0	11521
AT	17/02/2020	1001	0	11519
AT	20/02/2020	1001	0	11521
AT	27/02/2020	1001	0	11519
AT	11/03/2019	1001	0	11519
AT	21/03/2019	1001	0	11519
AT	02/01/2019	1001	0	11519
AT	14/01/2019	1001	0	11519
AT	24/01/2019	1001	0	11519
AT	06/01/2020	1001	0	11520
AT	20/01/2020	1001	0	11521
AT	11/02/2019	1001	0	11519
AT	25/02/2019	1001	0	11519
AT	28/02/2019	1001	0	11521
AT	03/02/2020	1001	0	11521
AT	13/02/2020	1001	0	11519
AT	13/02/2020	1001	0	11521
AT	24/02/2020	1001	0	11519
AT	24/02/2020	1001	0	11521
AT	04/03/2019	1001	0	11521
AT	07/03/2019	1001	0	11519
AT	07/03/2019	1001	0	11521
AT	11/03/2019	1001	0	11521
AT	14/03/2019	1001	0	11521
AT	18/03/2019	1001	0	11519
AT	18/03/2019	1001	0	11521
AT	21/03/2019	1001	0	11521
AT	25/03/2019	1001	0	11521
AT	28/03/2019	1001	0	11519
AT	27/02/2020	1001	0	11523
AT	02/01/2019	1001	0	11522
AT	17/01/2019	1001	0	11522
AT	28/01/2019	1001	0	11522
AT	02/01/2020	1001	0	11523
AT	16/01/2020	1001	0	11522
AT	23/01/2020	1001	0	11524
AT	23/01/2020	1001	0	11523
AT	27/01/2020	1001	0	11523
AT	30/01/2020	1001	0	11524
AT	04/02/2019	1001	0	11524
AT	07/02/2019	1001	0	11522
AT	18/02/2019	1001	0	11522
AT	21/02/2019	1001	0	11522
AT	25/02/2019	1001	0	11522
AT	06/02/2020	1001	0	11523
AT	17/02/2020	1001	0	11523
AT	14/03/2019	1001	0	11522
AT	28/03/2019	1001	0	11523
AT	02/01/2019	1001	0	11523
AT	07/01/2019	1001	0	11522
AT	07/01/2019	1001	0	11523
AT	10/01/2019	1001	0	11522
AT	10/01/2019	1001	0	11523
AT	14/01/2019	1001	0	11523
AT	17/01/2019	1001	0	11523
AT	21/01/2019	1001	0	11522
AT	21/01/2019	1001	0	11523
AT	24/01/2019	1001	0	11523
AT	28/01/2019	1001	0	11523
AT	31/01/2019	1001	0	11522
AT	31/01/2019	1001	0	11523
AT	02/01/2020	1001	0	11524
AT	06/01/2020	1001	0	11522
AT	09/01/2020	1001	0	11523
AT	13/01/2020	1001	0	11524
AT	13/01/2020	1001	0	11523
AT	30/01/2020	1001	0	11523
AT	04/02/2019	1001	0	11523
AT	07/02/2019	1001	0	11523
AT	11/02/2019	1001	0	11522
AT	11/02/2019	1001	0	11523
AT	14/02/2019	1001	0	11523
AT	18/02/2019	1001	0	11523
AT	21/02/2019	1001	0	11523
AT	28/02/2019	1001	0	11522
AT	06/02/2020	1001	0	10057
AT	10/02/2020	1001	0	11522
AT	10/02/2020	1001	0	11523
AT	13/02/2020	1001	0	11522
AT	17/02/2020	1001	0	11522
AT	20/02/2020	1001	0	11522
AT	20/02/2020	1001	0	11523
AT	24/02/2020	1001	0	11522
AT	27/02/2020	1001	0	11522
AT	07/03/2019	1001	0	11522
AT	18/03/2019	1001	0	11522
AT	27/02/2020	1001	0	11525
AT	14/01/2019	1001	0	11524
AT	24/01/2019	1001	0	11524
AT	09/01/2020	1001	0	11524
AT	20/01/2020	1001	0	11524
AT	20/01/2020	1001	0	11525
AT	27/01/2020	1001	0	11524
AT	04/02/2019	1001	0	10057
AT	14/02/2019	1001	0	11524
AT	03/02/2020	1001	0	11524
AT	03/02/2020	1001	0	11525
AT	13/02/2020	1001	0	11525
AT	24/02/2020	1001	0	11525
AT	11/03/2019	1001	0	11524
AT	21/03/2019	1001	0	11524
AT	25/03/2019	1001	0	11523
AT	28/03/2019	1001	0	11524
AT	02/01/2019	1001	0	11524
AT	17/01/2019	1001	0	11524
AT	28/01/2019	1001	0	11524
AT	02/01/2020	1001	0	10143
AT	02/01/2020	1001	0	11525
AT	16/01/2020	1001	0	10057
AT	23/01/2020	1001	0	10057
AT	27/01/2020	1001	0	11525
AT	30/01/2020	1001	0	10075
AT	07/02/2019	1001	0	11524
AT	18/02/2019	1001	0	11524
AT	21/02/2019	1001	0	11524
AT	25/02/2019	1001	0	11524
AT	06/02/2020	1001	0	11525
AT	17/02/2020	1001	0	11525
AT	14/03/2019	1001	0	11524
AT	14/01/2019	1001	0	10057
AT	17/01/2019	1001	0	10057
AT	21/01/2019	1001	0	10057
AT	24/01/2019	1001	0	10057
AT	28/01/2019	1001	0	10057
AT	31/01/2019	1001	0	10057
AT	06/01/2020	1001	0	10143
AT	13/01/2020	1001	0	10075
AT	07/02/2019	1001	0	10057
AT	11/02/2019	1001	0	10057
AT	14/02/2019	1001	0	10057
AT	18/02/2019	1001	0	10057
