Market Code	Order Date	SAP Account Code	Quantity	Product Code
GR	31/03/2020	1001	30.52	10126
GR	18/03/2020	1001	94.88	10165
GR	16/01/2020	7000	22	10038
GR	19/02/2019	7000	3.72	10038
GR	18/03/2019	7000	75.4	10126
GR	28/01/2019	7000	366.44	10126
GR	27/01/2020	7000	203.4	10126
GR	31/01/2019	7000	46.338	10165
GR	11/02/2020	7000	56.27	10165
GR	12/03/2020	7000	24	10038
GR	18/03/2020	7000	48.76	10126
GR	31/03/2020	7000	23.39	10126
GR	29/01/2020	1001	7.35	10038
GR	01/02/2019	1001	39.6	10038
GR	04/02/2019	1001	0	10038
GR	28/03/2019	1001	20	10038
GR	01/02/2019	1001	396.2	10126
GR	24/01/2020	1001	59.36	10126
GR	29/01/2020	1001	99.039	10126
GR	21/02/2019	1001	33.3	10165
GR	03/01/2020	1001	3.33	10039
GR	28/03/2019	1001	8.5	10039
GR	24/01/2020	1001	58.28	10039
GR	27/01/2020	1001	54.08	10039
GR	24/01/2020	1001	309.564	10165
GR	27/01/2020	1001	35.54	10165
GR	29/01/2020	1001	0	10165
GR	21/02/2019	1001	0.424	10005
GR	03/01/2020	1001	0	10215
GR	24/01/2020	1001	0	10215
GR	27/01/2020	1001	0	10215
GR	29/01/2020	1001	0	10215
GR	03/01/2020	1001	0	10005
GR	03/01/2020	7000	0	10038
GR	01/02/2019	7000	0	10038
GR	04/02/2019	7000	0	10126
GR	24/01/2020	7000	0	10039
GR	27/01/2020	7000	0	10039
GR	29/01/2020	7000	0	10039
GR	12/02/2019	7000	0	10039
GR	03/01/2020	7000	0	10005
GR	15/03/2019	1001	0	10038
GR	20/03/2019	1001	0	10126
GR	28/01/2020	1001	0	10038
GR	04/01/2019	1001	0	10126
GR	17/01/2020	1001	0	10134
GR	20/03/2019	1001	0	10165
GR	29/01/2019	1001	0	10165
GR	28/01/2020	1001	0	10134
GR	22/03/2019	1001	0	10040
GR	04/01/2019	1001	0	10165
GR	05/02/2019	1001	36.27	10165
GR	07/02/2020	1001	0	10134
GR	20/03/2019	1001	0	10040
GR	30/03/2020	1001	0	10038
GR	02/03/2020	1001	393.876	10126
GR	30/03/2020	1001	40.32	10126
GR	04/01/2019	7000	5.739	10038
GR	17/01/2020	7000	386.08	10038
GR	21/02/2020	7000	67.83	10038
GR	20/03/2019	7000	333.34	10126
GR	29/03/2019	7000	3.3	10038
GR	19/02/2019	7000	0.95	10126
GR	17/01/2020	7000	0.87	10134
GR	20/03/2019	7000	35.874	10040
GR	30/03/2020	7000	29.36	10126
GR	02/01/2019	1001	0	10039
GR	09/01/2019	1001	0	10038
GR	25/03/2019	1001	0	10038
GR	02/01/2019	1001	0	10038
GR	07/01/2020	1001	0	10050
GR	06/02/2019	1001	0	10038
GR	15/01/2019	1001	0	10038
GR	08/01/2020	1001	0	10038
GR	12/03/2019	1001	0	10038
GR	15/01/2019	1001	32.66	10165
GR	12/03/2019	1001	263.338	10126
GR	09/01/2019	1001	203.6	10005
GR	25/03/2019	1001	80.84	10126
GR	02/01/2019	1001	33.62	10165
GR	06/02/2019	1001	0	10126
GR	06/02/2019	1001	323.552	10039
GR	13/02/2019	1001	2.06	10215
GR	25/03/2019	1001	38.28	10039
GR	06/02/2019	1001	3.08	10165
GR	06/02/2019	1001	53.339	10005
GR	08/01/2020	7000	22	10038
GR	12/03/2019	7000	39.3	10038
GR	02/01/2019	7000	0.57	10165
GR	06/02/2019	7000	0	10126
GR	20/02/2019	7000	30.2	10039
GR	13/02/2019	7000	30.34	10215
GR	25/03/2019	7000	2.88	10039
GR	06/02/2019	7000	388.944	10005
GR	09/01/2019	1001	0	10126
GR	04/02/2020	1001	0	10038
GR	08/03/2019	1001	0	10039
GR	25/01/2019	1001	0	10038
GR	09/01/2019	1001	0	10039
GR	15/01/2019	1001	0	10039
GR	04/02/2020	1001	0	10126
GR	18/02/2020	1001	0	10215
GR	08/03/2019	1001	0	10215
GR	12/03/2019	1001	0	10039
GR	26/03/2019	1001	0	10126
GR	25/01/2019	1001	0	10040
GR	11/02/2020	1001	0	10039
GR	29/03/2019	1001	0.996	10039
GR	23/01/2020	1001	333.33	10039
GR	15/02/2019	1001	8.5	10215
GR	21/02/2020	1001	9.8	10039
GR	28/02/2020	1001	33.23	10039
GR	15/01/2019	1001	34	10215
GR	15/01/2020	1001	54.54	10165
GR	04/02/2020	1001	90	10165
GR	26/03/2019	1001	39.6	10165
GR	03/01/2020	1001	30.68	10040
GR	21/02/2020	1001	93.28	10215
GR	28/02/2020	1001	0	10040
GR	09/01/2019	1001	44.3	10215
GR	29/01/2019	1001	305.02	10040
GR	04/02/2020	1001	39.636	10040
GR	08/01/2020	1001	2.688	10127
GR	28/02/2020	1001	8.4	10215
GR	04/02/2020	1001	4.6	10215
GR	23/01/2020	1001	39.8	10040
GR	23/01/2020	1001	3.39	10215
GR	24/03/2020	1001	0.408	10038
GR	04/03/2020	1001	23.84	10038
GR	27/03/2020	1001	0	10126
GR	06/03/2020	1001	33.09	10126
GR	24/03/2020	1001	96.6	10126
GR	04/03/2020	1001	326.59	10039
GR	19/03/2020	1001	39.836	10040
GR	27/03/2020	1001	0	10040
GR	06/03/2020	1001	0	10039
GR	02/03/2020	1001	0	10165
GR	24/03/2020	1001	0	10215
GR	04/03/2020	1001	0	10165
GR	27/03/2020	1001	0	10127
GR	06/03/2020	1001	0	10215
GR	13/03/2020	1001	0	10215
GR	02/03/2020	1001	0	10040
GR	04/03/2020	1001	0	10215
GR	27/03/2020	1001	0	10050
GR	12/02/2019	7000	0	10038
GR	15/02/2019	7000	0	10038
GR	28/02/2020	7000	0	10038
GR	04/01/2019	7000	0	10039
GR	25/01/2019	7000	373.864	10126
GR	03/01/2020	7000	38.36	10133
GR	28/01/2020	7000	0	10039
GR	11/02/2020	7000	0	10126
GR	19/03/2019	7000	32.32	10126
GR	29/03/2019	7000	5.45	10126
GR	09/01/2019	7000	0	10165
GR	11/01/2019	7000	0	10039
GR	15/01/2019	7000	0	10165
GR	22/01/2019	7000	0	10039
GR	29/01/2019	7000	35.568	10039
GR	15/01/2020	7000	63	10039
GR	01/02/2019	7000	0	10039
GR	05/02/2019	7000	0	10039
GR	04/02/2020	7000	0	10039
GR	26/03/2019	7000	0	10039
GR	23/01/2020	7000	0	10165
GR	28/02/2020	7000	0	10165
GR	22/02/2019	7000	0	10040
GR	11/02/2020	7000	32.3	10127
GR	19/03/2019	7000	40.936	10040
GR	29/03/2019	7000	32.8	10215
GR	29/01/2019	7000	0	10215
GR	04/02/2020	7000	0	10127
GR	08/01/2020	7000	0	10215
GR	20/02/2019	7000	0	10215
GR	23/01/2020	7000	0	10127
GR	06/03/2020	7000	0	10038
GR	13/03/2020	7000	0	10038
GR	17/03/2020	7000	0	10165
GR	04/03/2020	7000	0	10126
GR	27/03/2020	7000	44.55	10039
GR	02/03/2020	7000	27.37	10039
GR	24/03/2020	7000	6.65	10039
GR	06/03/2020	7000	97.638	10165
GR	13/03/2020	7000	0	10165
GR	04/03/2020	7000	324.76	10040
GR	19/03/2020	7000	0	10215
GR	27/03/2020	7000	0	10215
GR	02/03/2020	7000	0	10215
GR	14/01/2019	1001	0	10038
GR	10/02/2020	1001	0	10050
GR	28/02/2020	1001	0	10038
GR	02/01/2019	1001	0	10040
GR	02/01/2020	1001	0	10038
GR	13/01/2020	1001	56.43	10040
GR	24/02/2020	1001	33.339	10038
GR	07/01/2020	1001	8.3	10038
GR	20/01/2020	1001	0	10038
GR	21/02/2019	1001	0	10040
GR	05/02/2020	1001	0	10126
GR	14/02/2020	1001	0	10038
